embedding_dimension,coefficient,intercept
294,1.1323031049355279,-8.48872798841978
295,-0.9193135624442108,-8.48872798841978
296,0.7973751551594817,-8.48872798841978
297,3.11195994154947,-8.48872798841978
298,0.4648988164249312,-8.48872798841978
299,0.04690877109658625,-8.48872798841978
300,0.6807051926739026,-8.48872798841978
301,-0.504220330527807,-8.48872798841978
302,-0.9657284880816254,-8.48872798841978
303,0.3793535281780656,-8.48872798841978
304,-1.7512610638765147,-8.48872798841978
305,0.28168478788751244,-8.48872798841978
306,-0.33252202430261,-8.48872798841978
307,-0.44790745852165625,-8.48872798841978
308,2.147875531154799,-8.48872798841978
309,-1.16841471348767,-8.48872798841978
310,0.5862591126705339,-8.48872798841978
311,-0.5312168715699771,-8.48872798841978
312,0.0982835897193087,-8.48872798841978
313,0.8197058470939583,-8.48872798841978
314,0.22095331167215418,-8.48872798841978
315,-0.46119425458180907,-8.48872798841978
316,1.4726178291818777,-8.48872798841978
317,-1.382770875800794,-8.48872798841978
318,-0.060721247748907796,-8.48872798841978
319,-0.8958620856037206,-8.48872798841978
320,0.7465795885097088,-8.48872798841978
321,0.5850882301339759,-8.48872798841978
322,-0.5791111638280717,-8.48872798841978
323,-1.6630720239695478,-8.48872798841978
324,-0.36802745482355553,-8.48872798841978
325,0.788777019298509,-8.48872798841978
326,-1.6501532237138936,-8.48872798841978
327,-1.189420001608739,-8.48872798841978
328,-2.0158594819060243,-8.48872798841978
329,-0.3664744956917539,-8.48872798841978
330,-0.26775960912443664,-8.48872798841978
331,-1.2310049560296694,-8.48872798841978
332,-0.4455140947857956,-8.48872798841978
333,0.9724490415714294,-8.48872798841978
334,-0.46734399961611056,-8.48872798841978
335,0.6014967442913572,-8.48872798841978
336,-0.06666372469168354,-8.48872798841978
337,-0.7303729981527591,-8.48872798841978
338,1.2556331576413444,-8.48872798841978
339,-1.1011601295225406,-8.48872798841978
340,-0.9418209811214957,-8.48872798841978
341,-1.8539360780156549,-8.48872798841978
342,-0.6561263275223933,-8.48872798841978
343,-1.2672360752237497,-8.48872798841978
344,0.692152511800829,-8.48872798841978
345,-1.0950764805591415,-8.48872798841978
346,1.7818798336851782,-8.48872798841978
347,-2.186751662610357,-8.48872798841978
348,0.9281041252176621,-8.48872798841978
349,0.5122181938103257,-8.48872798841978
350,0.24339589156428815,-8.48872798841978
351,-0.2797861784964383,-8.48872798841978
352,1.3517419795844814,-8.48872798841978
353,0.9311792867092749,-8.48872798841978
354,0.6022202849885253,-8.48872798841978
355,1.4210404263053995,-8.48872798841978
356,1.095235371364067,-8.48872798841978
357,-1.2907281578841208,-8.48872798841978
358,0.2364810026663685,-8.48872798841978
359,0.05391785011230418,-8.48872798841978
360,-0.6816626048766014,-8.48872798841978
361,-1.0854946774302734,-8.48872798841978
362,0.8417146474266676,-8.48872798841978
363,1.0077245393703316,-8.48872798841978
364,-1.018289576083745,-8.48872798841978
365,-1.3288174503930954,-8.48872798841978
366,-1.1038234849966595,-8.48872798841978
367,0.49535704201140546,-8.48872798841978
368,0.1302469854135498,-8.48872798841978
369,0.6617814697201778,-8.48872798841978
370,1.81290303060827,-8.48872798841978
371,0.2814513549822884,-8.48872798841978
372,-1.4459794331900961,-8.48872798841978
373,2.158697760579663,-8.48872798841978
374,-0.12365850906821375,-8.48872798841978
375,-0.6357166085713755,-8.48872798841978
376,1.7123598130975328,-8.48872798841978
377,-1.1109603703812534,-8.48872798841978
378,0.19620514097897543,-8.48872798841978
379,-0.35431215949885364,-8.48872798841978
380,-0.41831255009143,-8.48872798841978
381,-0.1654117844835729,-8.48872798841978
382,-0.8500776419676606,-8.48872798841978
383,-0.6730498924685857,-8.48872798841978
384,0.04348039653763807,-8.48872798841978
385,0.3928820920412926,-8.48872798841978
386,-0.7421147826654216,-8.48872798841978
387,0.3570829802724685,-8.48872798841978
388,0.0944713662929597,-8.48872798841978
389,1.1302616023203351,-8.48872798841978
390,-0.46820951089299157,-8.48872798841978
391,1.8976893721947028,-8.48872798841978
392,-0.37108646668946954,-8.48872798841978
393,-0.6428891693967334,-8.48872798841978
394,0.5012595455343664,-8.48872798841978
395,-2.3528387946382296,-8.48872798841978
396,0.3250755742921652,-8.48872798841978
397,0.9115951317826417,-8.48872798841978
398,1.087898052332906,-8.48872798841978
399,-0.18902014610624626,-8.48872798841978
400,1.3862724438945726,-8.48872798841978
401,0.03714415370129856,-8.48872798841978
402,-0.7013140524986061,-8.48872798841978
403,0.7114534058148267,-8.48872798841978
404,-0.30146337527518385,-8.48872798841978
405,-1.9194730173387349,-8.48872798841978
406,-0.2952361444751137,-8.48872798841978
407,-0.9682971918449154,-8.48872798841978
408,0.15041352969550958,-8.48872798841978
409,-2.49574577476523,-8.48872798841978
410,1.0702150402902242,-8.48872798841978
411,-0.13230001056150387,-8.48872798841978
412,-0.3755898070981433,-8.48872798841978
413,-0.16190599582011395,-8.48872798841978
414,-0.3075368426399653,-8.48872798841978
415,3.174259299215337,-8.48872798841978
416,-0.35701294452881194,-8.48872798841978
