embedding_dimension,coefficient,intercept
49,1.674615935416293,-8.604091944982489
50,1.1962705754650769,-8.604091944982489
51,-1.2825338468532819,-8.604091944982489
52,-0.5016339195994225,-8.604091944982489
53,1.204015603640705,-8.604091944982489
54,0.11224247888332693,-8.604091944982489
55,-0.3076467461405849,-8.604091944982489
56,1.2467669251884455,-8.604091944982489
57,0.17147451285178367,-8.604091944982489
58,0.2819346469462597,-8.604091944982489
59,0.26724935382948434,-8.604091944982489
60,1.3497754724940405,-8.604091944982489
61,0.05297440720851715,-8.604091944982489
62,0.014997908844775976,-8.604091944982489
63,1.1956551233029185,-8.604091944982489
64,-1.279677857251046,-8.604091944982489
65,0.4957578609505435,-8.604091944982489
66,-0.28731049173770185,-8.604091944982489
67,-0.6385363932973238,-8.604091944982489
68,1.984100325053292,-8.604091944982489
69,-0.6382974939764761,-8.604091944982489
70,1.0027097537041743,-8.604091944982489
71,1.2260420377853063,-8.604091944982489
72,-1.1628129938354297,-8.604091944982489
73,-0.5898067894584356,-8.604091944982489
74,-0.8336806897192377,-8.604091944982489
75,2.0376707957235607,-8.604091944982489
76,-0.7341570419677509,-8.604091944982489
77,-0.32016410397674716,-8.604091944982489
78,1.8660424497997206,-8.604091944982489
79,1.897371190007491,-8.604091944982489
80,1.9875086794703574,-8.604091944982489
81,-0.1459424278920912,-8.604091944982489
82,0.08445735551885071,-8.604091944982489
83,-1.1852579871782276,-8.604091944982489
84,-0.04917166646957329,-8.604091944982489
85,-3.4708270783194406,-8.604091944982489
86,-1.2020634139705284,-8.604091944982489
87,-1.7695165014512,-8.604091944982489
88,-1.2584619812253321,-8.604091944982489
89,-0.2650917477948281,-8.604091944982489
90,0.8236285058365463,-8.604091944982489
91,0.05382445120625156,-8.604091944982489
92,1.8341888465979315,-8.604091944982489
93,-0.6758359544377563,-8.604091944982489
94,1.4727755089557415,-8.604091944982489
95,2.813968996621171,-8.604091944982489
96,2.4957887097026226,-8.604091944982489
97,-1.8316696787391027,-8.604091944982489
98,1.4195515938782535,-8.604091944982489
99,1.3697624477006054,-8.604091944982489
100,-0.43449756413191704,-8.604091944982489
101,-1.515458210745848,-8.604091944982489
102,1.8234643120061367,-8.604091944982489
103,-0.7135463008676813,-8.604091944982489
104,2.393019364831465,-8.604091944982489
105,0.440350810308075,-8.604091944982489
106,0.6755896040945116,-8.604091944982489
107,0.9175496791378475,-8.604091944982489
108,0.04983349609205098,-8.604091944982489
109,-0.20362581810051017,-8.604091944982489
110,-3.111626473333786,-8.604091944982489
111,0.4088942015427645,-8.604091944982489
112,0.5603673316887966,-8.604091944982489
113,1.3724266575596298,-8.604091944982489
114,-0.8817024280438505,-8.604091944982489
115,0.32876871708917155,-8.604091944982489
116,-1.0155611045083968,-8.604091944982489
117,-0.3490685122067196,-8.604091944982489
118,-0.7163119757445973,-8.604091944982489
119,0.04353002913916318,-8.604091944982489
120,-0.8114802911671021,-8.604091944982489
121,0.056076016249752544,-8.604091944982489
122,-0.2689767712956462,-8.604091944982489
123,-0.4904164048540927,-8.604091944982489
124,0.643968501456738,-8.604091944982489
125,0.6565193804447034,-8.604091944982489
126,0.5659348568155967,-8.604091944982489
127,-2.837134672176145,-8.604091944982489
128,-0.8703421474607167,-8.604091944982489
129,-1.4399276043705986,-8.604091944982489
130,1.6145026173121866,-8.604091944982489
131,0.3878106836051592,-8.604091944982489
132,0.23590210480605428,-8.604091944982489
133,-0.1771911354203237,-8.604091944982489
134,0.1734551727217249,-8.604091944982489
135,-0.3550999399275989,-8.604091944982489
136,0.6633431960009556,-8.604091944982489
137,0.21452519909480466,-8.604091944982489
138,0.32903415601079905,-8.604091944982489
139,1.2602619615460326,-8.604091944982489
140,0.1656027713445304,-8.604091944982489
141,-0.728686013480327,-8.604091944982489
142,0.020567190875732503,-8.604091944982489
143,0.273645182337165,-8.604091944982489
144,-1.0150583955932373,-8.604091944982489
145,0.4409159068059792,-8.604091944982489
146,-0.773667140521098,-8.604091944982489
147,0.42035128843380576,-8.604091944982489
148,0.14596121167552423,-8.604091944982489
149,1.479508707712421,-8.604091944982489
150,0.8631229084714033,-8.604091944982489
151,-0.7810393359154748,-8.604091944982489
152,1.552401924345093,-8.604091944982489
153,-0.23077763998072834,-8.604091944982489
154,0.23310360215911025,-8.604091944982489
155,-0.3690711035850257,-8.604091944982489
156,0.6066686681220801,-8.604091944982489
157,-0.3778534947174593,-8.604091944982489
158,0.6982013796472755,-8.604091944982489
159,0.2609656022257659,-8.604091944982489
160,0.3604387137254777,-8.604091944982489
161,1.1694345114149969,-8.604091944982489
162,-0.7719719650052399,-8.604091944982489
163,-2.0793037035128465,-8.604091944982489
164,-0.9692165446186275,-8.604091944982489
165,-1.2911602149970416,-8.604091944982489
166,0.1123767833345859,-8.604091944982489
167,0.9083936652920974,-8.604091944982489
168,1.4252587019265526,-8.604091944982489
169,2.5158054550224365,-8.604091944982489
170,0.5767763676908095,-8.604091944982489
171,0.02047618920693108,-8.604091944982489
172,-0.6474359671993417,-8.604091944982489
173,-0.3795650584389581,-8.604091944982489
174,-0.1667174200318673,-8.604091944982489
175,0.7347521840635751,-8.604091944982489
176,0.8737796379146735,-8.604091944982489
177,0.9353102870054819,-8.604091944982489
178,-1.2450395124732205,-8.604091944982489
179,0.005991031137601001,-8.604091944982489
180,0.6277100698715047,-8.604091944982489
181,-2.022130279799987,-8.604091944982489
182,0.2792448894545406,-8.604091944982489
183,-0.8413961128533817,-8.604091944982489
184,1.280202730574905,-8.604091944982489
185,-0.9867253017430295,-8.604091944982489
186,-0.06058794552510213,-8.604091944982489
187,0.8579669247346616,-8.604091944982489
188,-1.8842234261182718,-8.604091944982489
189,-0.9955089487287219,-8.604091944982489
190,0.5393790001216527,-8.604091944982489
191,1.5264030272575468,-8.604091944982489
192,-0.041639548306168984,-8.604091944982489
193,-0.7532441414149169,-8.604091944982489
194,-0.9129878889138165,-8.604091944982489
195,-2.1877461845810613,-8.604091944982489
196,-0.4674039078236815,-8.604091944982489
197,-0.38245344099726447,-8.604091944982489
198,-1.0247425861378456,-8.604091944982489
199,-0.11504937208526973,-8.604091944982489
200,-0.25487214948179776,-8.604091944982489
201,0.12218782817037493,-8.604091944982489
202,0.2700107973322513,-8.604091944982489
203,-1.8547528441315546,-8.604091944982489
204,0.8304903654489934,-8.604091944982489
205,-0.4899493792271623,-8.604091944982489
206,0.15867756090275834,-8.604091944982489
207,0.5212471023225834,-8.604091944982489
208,-1.2804836415563612,-8.604091944982489
209,-0.38996277660740525,-8.604091944982489
210,0.14481053315663184,-8.604091944982489
211,-0.3536248418979388,-8.604091944982489
212,1.2038948843435664,-8.604091944982489
213,-0.3587917171604943,-8.604091944982489
214,1.1793154809114879,-8.604091944982489
215,-0.3180306728297521,-8.604091944982489
216,0.5966700491619288,-8.604091944982489
217,-0.8905236883256313,-8.604091944982489
218,-0.045264833448647214,-8.604091944982489
219,-0.22485631529193867,-8.604091944982489
220,0.5890415644919371,-8.604091944982489
221,0.438461849648599,-8.604091944982489
222,-0.7245024195705511,-8.604091944982489
223,-1.0489659558609252,-8.604091944982489
224,0.5732218705571507,-8.604091944982489
225,0.21990940405376394,-8.604091944982489
226,0.005353313240353763,-8.604091944982489
227,-0.22785375576233577,-8.604091944982489
228,-1.1208134873485873,-8.604091944982489
229,-0.3515995850026392,-8.604091944982489
230,1.2996733341677933,-8.604091944982489
231,-0.1710994361918164,-8.604091944982489
232,0.9355683765666458,-8.604091944982489
233,0.6942394266262397,-8.604091944982489
234,0.3296845390561159,-8.604091944982489
235,-0.12848571576473725,-8.604091944982489
236,0.3611345107304096,-8.604091944982489
237,-0.7171477153446657,-8.604091944982489
238,-0.7332676495875277,-8.604091944982489
239,2.309977796558276,-8.604091944982489
240,-0.6814805131574305,-8.604091944982489
241,-1.5236491343894425,-8.604091944982489
242,0.8803798237089505,-8.604091944982489
243,1.7410712042667609,-8.604091944982489
244,1.2039986430884573,-8.604091944982489
245,-0.6927322192156765,-8.604091944982489
246,-0.011873280397819454,-8.604091944982489
247,-0.7277198727830594,-8.604091944982489
248,1.5969697570524348,-8.604091944982489
249,1.5843814596764567,-8.604091944982489
250,0.6089941051319151,-8.604091944982489
251,0.9280999518787225,-8.604091944982489
252,-0.7318914839064768,-8.604091944982489
253,0.8458436653365422,-8.604091944982489
254,-1.739756100319407,-8.604091944982489
255,1.5018618807984214,-8.604091944982489
256,-0.9756222606582634,-8.604091944982489
257,-2.376346370786544,-8.604091944982489
258,1.4044689152465726,-8.604091944982489
259,-0.9614558180591172,-8.604091944982489
260,-1.8266569182181274,-8.604091944982489
261,1.5437536302766626,-8.604091944982489
262,1.043106451310786,-8.604091944982489
263,-1.1464760445996978,-8.604091944982489
264,-0.1800764541319669,-8.604091944982489
265,-1.3586288678105214,-8.604091944982489
266,-0.4105344436353349,-8.604091944982489
267,0.3328948500778627,-8.604091944982489
268,0.4692374022305181,-8.604091944982489
269,1.274829952427508,-8.604091944982489
270,0.18866232915583547,-8.604091944982489
271,0.31655820597304185,-8.604091944982489
272,2.187148348438916,-8.604091944982489
273,-1.7685578316472863,-8.604091944982489
274,0.11042255177210915,-8.604091944982489
275,0.014574457106149116,-8.604091944982489
276,-1.7546052997325674,-8.604091944982489
277,0.2051698913908189,-8.604091944982489
278,-1.4280723039445489,-8.604091944982489
279,0.2254557448195412,-8.604091944982489
280,0.49321608728836724,-8.604091944982489
281,2.5301883736683854,-8.604091944982489
282,-1.0820100188064639,-8.604091944982489
283,0.7155022092037097,-8.604091944982489
284,0.06735289890123967,-8.604091944982489
285,-0.06769113914131522,-8.604091944982489
286,0.2522942095633041,-8.604091944982489
287,-1.4746419572828093,-8.604091944982489
288,0.09623013015312612,-8.604091944982489
289,-2.9163501611473697,-8.604091944982489
290,0.823782719012872,-8.604091944982489
291,-1.0270704491198561,-8.604091944982489
292,1.2702102625993343,-8.604091944982489
293,-0.2454047804611858,-8.604091944982489
294,1.1648909653908415,-8.604091944982489
295,-0.9578429176067595,-8.604091944982489
296,0.8273612449191726,-8.604091944982489
297,3.0020134479680682,-8.604091944982489
298,0.4103248305717476,-8.604091944982489
299,0.06439715523542464,-8.604091944982489
300,0.7394263009952077,-8.604091944982489
301,-0.5440551403270194,-8.604091944982489
302,-0.8909520924297298,-8.604091944982489
303,0.3711506303973766,-8.604091944982489
304,-1.7353891536056483,-8.604091944982489
305,0.3517809707054618,-8.604091944982489
306,-0.3170419312960651,-8.604091944982489
307,-0.35288449810673844,-8.604091944982489
308,2.1763124350142147,-8.604091944982489
309,-1.1720876774504252,-8.604091944982489
310,0.5346128507987068,-8.604091944982489
311,-0.5975475258099147,-8.604091944982489
312,0.10092485779890069,-8.604091944982489
313,0.8529253104242267,-8.604091944982489
314,0.1952524238218633,-8.604091944982489
315,-0.4606528883084104,-8.604091944982489
316,1.4854870357310057,-8.604091944982489
317,-1.3420212393141813,-8.604091944982489
318,-0.07153888075182271,-8.604091944982489
319,-0.9206371993451263,-8.604091944982489
320,0.8017938894279079,-8.604091944982489
321,0.526266273837375,-8.604091944982489
322,-0.5311294188745553,-8.604091944982489
323,-1.7090736391504986,-8.604091944982489
324,-0.33751728964071964,-8.604091944982489
325,0.7677084708512335,-8.604091944982489
326,-1.639431727445458,-8.604091944982489
327,-1.205472729691605,-8.604091944982489
328,-2.0669061805080333,-8.604091944982489
329,-0.3558012151604358,-8.604091944982489
330,-0.24612092949323167,-8.604091944982489
331,-1.2209099154122103,-8.604091944982489
332,-0.5089944556338801,-8.604091944982489
333,1.034692114576907,-8.604091944982489
334,-0.5372513010664428,-8.604091944982489
335,0.5452029679526654,-8.604091944982489
336,-0.03166725734604724,-8.604091944982489
337,-0.7586277134302998,-8.604091944982489
338,1.3100918803770174,-8.604091944982489
339,-1.0728909765246706,-8.604091944982489
340,-0.9371789089931483,-8.604091944982489
341,-1.849719124280689,-8.604091944982489
342,-0.751058149834167,-8.604091944982489
343,-1.25775364278675,-8.604091944982489
344,0.6785984012695875,-8.604091944982489
345,-1.117350450449145,-8.604091944982489
346,1.8622214207133152,-8.604091944982489
347,-2.2341413060076065,-8.604091944982489
348,0.9699241010525551,-8.604091944982489
349,0.5523831493666094,-8.604091944982489
350,0.24099416920173572,-8.604091944982489
351,-0.1579712229722568,-8.604091944982489
352,1.3384315047369024,-8.604091944982489
353,0.9641806679049367,-8.604091944982489
354,0.5320877990665162,-8.604091944982489
355,1.3479876508330622,-8.604091944982489
356,1.0625760577189733,-8.604091944982489
357,-1.273870459262548,-8.604091944982489
358,0.12308245082078022,-8.604091944982489
359,-0.0333630780909948,-8.604091944982489
360,-0.7539742989963946,-8.604091944982489
361,-1.2082607618046122,-8.604091944982489
362,0.9183643787378034,-8.604091944982489
363,0.9991400349006039,-8.604091944982489
364,-1.0695809619634271,-8.604091944982489
365,-1.2640951192964578,-8.604091944982489
366,-1.115778027362983,-8.604091944982489
367,0.5198430359379888,-8.604091944982489
368,0.06696810674237055,-8.604091944982489
369,0.6029123966635253,-8.604091944982489
370,1.803420705006997,-8.604091944982489
371,0.272956021475816,-8.604091944982489
372,-1.4757892939988886,-8.604091944982489
373,2.1513096248903256,-8.604091944982489
374,-0.15191872748582574,-8.604091944982489
375,-0.711192248976376,-8.604091944982489
376,1.695545740944705,-8.604091944982489
377,-1.0526102741239127,-8.604091944982489
378,0.1568008496809604,-8.604091944982489
379,-0.4015456214188525,-8.604091944982489
380,-0.37755981193980326,-8.604091944982489
381,-0.2591289136591522,-8.604091944982489
382,-0.8211011561961945,-8.604091944982489
383,-0.6333241503066667,-8.604091944982489
384,0.001069256496149456,-8.604091944982489
385,0.4312337298287457,-8.604091944982489
386,-0.700409410491872,-8.604091944982489
387,0.33713811223139833,-8.604091944982489
388,0.10090969358813932,-8.604091944982489
389,1.2134056498737238,-8.604091944982489
390,-0.47622317290195343,-8.604091944982489
391,1.829108991497567,-8.604091944982489
392,-0.29205874991307657,-8.604091944982489
393,-0.6427036149568618,-8.604091944982489
394,0.4720772398108018,-8.604091944982489
395,-2.3453721468912696,-8.604091944982489
396,0.217104704620092,-8.604091944982489
397,0.873599887079493,-8.604091944982489
398,1.0830138749255553,-8.604091944982489
399,-0.298093078480094,-8.604091944982489
400,1.3685890284590778,-8.604091944982489
401,0.0873315114997864,-8.604091944982489
402,-0.7299464756696475,-8.604091944982489
403,0.7670970968729562,-8.604091944982489
404,-0.3449619288853394,-8.604091944982489
405,-1.85390107395245,-8.604091944982489
406,-0.3709490253533034,-8.604091944982489
407,-0.9022601849968012,-8.604091944982489
408,0.16995690492586438,-8.604091944982489
409,-2.5159673845792496,-8.604091944982489
410,1.088655761223051,-8.604091944982489
411,-0.15420572820725725,-8.604091944982489
412,-0.3717214704711021,-8.604091944982489
413,-0.1359018927713581,-8.604091944982489
414,-0.2505474447456645,-8.604091944982489
415,3.1262258992818905,-8.604091944982489
416,-0.4641594566560379,-8.604091944982489
417,1.0508220877032144,-8.604091944982489
418,-0.1045832952721714,-8.604091944982489
419,-0.7049810449006589,-8.604091944982489
420,-0.8283109966699783,-8.604091944982489
421,-0.11422071940536035,-8.604091944982489
422,0.8272947426167596,-8.604091944982489
423,-1.2192220523390132,-8.604091944982489
424,-1.3656570399325683,-8.604091944982489
425,-1.976927564563324,-8.604091944982489
426,-1.1366296208375637,-8.604091944982489
427,-2.7864137554722412,-8.604091944982489
428,-0.372180053331708,-8.604091944982489
429,0.5959958498218476,-8.604091944982489
430,1.4207797441101986,-8.604091944982489
431,-1.4795588772650534,-8.604091944982489
432,0.07914884446253433,-8.604091944982489
433,0.3362259763720465,-8.604091944982489
434,-1.6549157726743997,-8.604091944982489
435,-2.1614796076367995,-8.604091944982489
436,0.5217319718317928,-8.604091944982489
437,1.4406951752653256,-8.604091944982489
438,-2.2773609409529354,-8.604091944982489
439,-0.4706389403925338,-8.604091944982489
440,-0.43409722081231006,-8.604091944982489
441,0.603663988198655,-8.604091944982489
442,-0.1525861613306547,-8.604091944982489
443,0.7621897641984284,-8.604091944982489
444,-0.1961408444388872,-8.604091944982489
445,0.7617668173583875,-8.604091944982489
446,1.2012869510520672,-8.604091944982489
447,0.002783116857795472,-8.604091944982489
448,-1.596579835322286,-8.604091944982489
449,1.8943626592215441,-8.604091944982489
450,0.33636936151616903,-8.604091944982489
451,0.498544675336793,-8.604091944982489
452,0.7106621167230871,-8.604091944982489
453,0.4196229630328842,-8.604091944982489
454,-1.5784928584386297,-8.604091944982489
455,1.0632459670868284,-8.604091944982489
456,1.0013459247368335,-8.604091944982489
457,-1.2587037025338015,-8.604091944982489
458,-0.4000820103836936,-8.604091944982489
459,2.373071072689377,-8.604091944982489
460,0.13230048965559618,-8.604091944982489
461,-1.1469170803163828,-8.604091944982489
462,-0.4471474813787813,-8.604091944982489
463,-1.183759157513268,-8.604091944982489
464,1.9308721548986851,-8.604091944982489
465,-0.31949863226318054,-8.604091944982489
466,0.4983726477177182,-8.604091944982489
467,0.11474789451440479,-8.604091944982489
468,1.7186261251481372,-8.604091944982489
469,1.019438698996777,-8.604091944982489
470,-1.2706812232486708,-8.604091944982489
471,1.9240616894987808,-8.604091944982489
472,1.1708141818504938,-8.604091944982489
473,-1.371280943762852,-8.604091944982489
474,-0.32736184404528207,-8.604091944982489
475,-1.0258916836374905,-8.604091944982489
476,-0.26852002620350496,-8.604091944982489
477,-0.5565974846173045,-8.604091944982489
478,-1.4380019813830203,-8.604091944982489
479,-0.6184385133458397,-8.604091944982489
480,-0.06775304804168787,-8.604091944982489
481,-0.34611675986772816,-8.604091944982489
482,1.0512847580809312,-8.604091944982489
483,0.3140549218680697,-8.604091944982489
484,-1.2025311745866147,-8.604091944982489
485,0.1033577749143615,-8.604091944982489
486,0.3898819916909402,-8.604091944982489
487,-0.4380401039742957,-8.604091944982489
488,-1.2458058721607335,-8.604091944982489
489,-0.243154647904506,-8.604091944982489
490,-1.4323848495953448,-8.604091944982489
491,-0.9604879672024904,-8.604091944982489
492,-0.8747945433843006,-8.604091944982489
493,0.5183988176813641,-8.604091944982489
494,0.0866865694460837,-8.604091944982489
495,2.0361005899396987,-8.604091944982489
496,-1.4587044890719427,-8.604091944982489
497,-0.8798089698729258,-8.604091944982489
498,0.7876924914066522,-8.604091944982489
499,-0.3117814252999352,-8.604091944982489
500,1.978722141782859,-8.604091944982489
501,0.335182157713255,-8.604091944982489
502,1.7712338472338047,-8.604091944982489
503,0.3120126800672524,-8.604091944982489
504,-0.4266762762465505,-8.604091944982489
505,-1.6590011002706184,-8.604091944982489
506,-2.3547301223836343,-8.604091944982489
507,-2.049773227735539,-8.604091944982489
508,-2.025743481640265,-8.604091944982489
509,-1.238277678810654,-8.604091944982489
510,1.5643601310588575,-8.604091944982489
511,1.3169256425706424,-8.604091944982489
512,-0.6434898948120656,-8.604091944982489
513,0.4433269611376092,-8.604091944982489
514,-1.3139476365808407,-8.604091944982489
515,0.4812323529245353,-8.604091944982489
516,-0.014653861686471245,-8.604091944982489
517,-0.8901576874358944,-8.604091944982489
518,0.2616327258268459,-8.604091944982489
519,-0.2016262276040269,-8.604091944982489
520,-1.2722927030056812,-8.604091944982489
521,0.9462380806450743,-8.604091944982489
522,1.8955073962010103,-8.604091944982489
523,0.47982486869262636,-8.604091944982489
524,0.10154823828140391,-8.604091944982489
525,-0.042210881080810614,-8.604091944982489
526,0.37584100976834584,-8.604091944982489
527,-0.4353066244373126,-8.604091944982489
528,-0.12579381749629645,-8.604091944982489
529,0.6146300825772714,-8.604091944982489
530,-0.6135359205146906,-8.604091944982489
531,0.16220026011648833,-8.604091944982489
532,-0.8922595814066807,-8.604091944982489
533,0.5588235544233789,-8.604091944982489
534,0.6344448369641826,-8.604091944982489
535,-0.00977696195874797,-8.604091944982489
536,-0.3204725806177457,-8.604091944982489
537,1.0621880019150813,-8.604091944982489
538,1.6153969999431124,-8.604091944982489
539,-2.8068863111227156,-8.604091944982489
540,-0.4003777945976556,-8.604091944982489
541,0.2489039015349515,-8.604091944982489
542,-0.7337101082636337,-8.604091944982489
543,-0.776272482152053,-8.604091944982489
544,1.0326451109305157,-8.604091944982489
545,-0.6476801520166469,-8.604091944982489
546,0.36971176746067624,-8.604091944982489
547,-0.23523951913458188,-8.604091944982489
548,0.8945499389865867,-8.604091944982489
549,-1.1207524006521175,-8.604091944982489
550,-0.3185907732179628,-8.604091944982489
551,-0.06128485831442665,-8.604091944982489
552,-2.1020000265329637,-8.604091944982489
553,-0.09201270251795024,-8.604091944982489
554,-0.5888724753783259,-8.604091944982489
555,-0.7051363115428277,-8.604091944982489
556,-0.36785854689455416,-8.604091944982489
557,-1.1900249086165908,-8.604091944982489
558,-0.34570229372379857,-8.604091944982489
559,1.408533564150038,-8.604091944982489
560,-0.5792076561951558,-8.604091944982489
561,-0.1521560792395423,-8.604091944982489
562,-0.04862639029043509,-8.604091944982489
563,-1.8150778328140096,-8.604091944982489
564,-1.9209623690900344,-8.604091944982489
565,1.0401052237504618,-8.604091944982489
566,-0.896150679352114,-8.604091944982489
567,-0.08628606176455096,-8.604091944982489
568,2.104086927046321,-8.604091944982489
569,-0.058452323594739876,-8.604091944982489
570,1.0408859105152055,-8.604091944982489
571,1.5534987928618798,-8.604091944982489
572,-1.1675738655080503,-8.604091944982489
573,0.7384496384041102,-8.604091944982489
574,-1.0655295213744336,-8.604091944982489
575,0.5869940226230476,-8.604091944982489
576,-0.6679239167967024,-8.604091944982489
577,-0.5774486653346222,-8.604091944982489
578,-0.7233680979728582,-8.604091944982489
579,-0.2552785210709978,-8.604091944982489
580,0.33929090224336583,-8.604091944982489
581,-0.32410944469281855,-8.604091944982489
582,0.5174483191216201,-8.604091944982489
583,-0.4219781960900807,-8.604091944982489
584,-0.42401644038990915,-8.604091944982489
585,0.527591811185281,-8.604091944982489
586,-0.8100510987853983,-8.604091944982489
587,-1.8884544630663618,-8.604091944982489
588,-0.04330525718986672,-8.604091944982489
589,-0.40470909129371296,-8.604091944982489
590,-1.524191283045388,-8.604091944982489
591,0.6771650005055765,-8.604091944982489
592,-1.2101587760056454,-8.604091944982489
593,-1.2663573434421411,-8.604091944982489
594,-0.31192948652243513,-8.604091944982489
595,0.3943303935341366,-8.604091944982489
596,0.5017459587093077,-8.604091944982489
597,-0.4142737597240056,-8.604091944982489
598,1.2294305560885868,-8.604091944982489
599,1.8395312828503996,-8.604091944982489
600,1.699979919894893,-8.604091944982489
601,-1.8249423324668212,-8.604091944982489
602,-0.6779206954857364,-8.604091944982489
603,0.8927736688950134,-8.604091944982489
604,-0.9751416240198659,-8.604091944982489
605,0.3722154115023201,-8.604091944982489
606,-0.16753766318214355,-8.604091944982489
607,0.49605200158782753,-8.604091944982489
608,0.341427447370629,-8.604091944982489
609,0.5022582496501327,-8.604091944982489
610,0.26508995527841417,-8.604091944982489
611,-1.0171123840562013,-8.604091944982489
612,0.5494313100854157,-8.604091944982489
613,-1.6735548282766337,-8.604091944982489
614,-0.34163331441649053,-8.604091944982489
615,-1.2781487643093041,-8.604091944982489
616,2.1395041841585654,-8.604091944982489
617,0.1907248514224362,-8.604091944982489
618,1.961816789313503,-8.604091944982489
619,-0.47983021807794174,-8.604091944982489
620,0.03302335126825928,-8.604091944982489
621,0.800189956682845,-8.604091944982489
622,1.178464660882239,-8.604091944982489
623,0.014787349484858717,-8.604091944982489
624,0.10093216394647032,-8.604091944982489
625,0.5749828423895087,-8.604091944982489
626,0.7256170720927763,-8.604091944982489
627,-1.6399746756071685,-8.604091944982489
628,-0.035547135489049975,-8.604091944982489
629,-0.46790292501610836,-8.604091944982489
630,0.10379613330067525,-8.604091944982489
631,0.2730448561133091,-8.604091944982489
632,-2.3676174033347754,-8.604091944982489
633,0.7439816388471826,-8.604091944982489
634,-1.6987552295036852,-8.604091944982489
635,0.7153781203637507,-8.604091944982489
636,0.9081756432890625,-8.604091944982489
637,0.5163759523330742,-8.604091944982489
638,0.9962457168020971,-8.604091944982489
639,-2.0849940032234335,-8.604091944982489
640,0.49787113704708175,-8.604091944982489
641,-0.8513111309872115,-8.604091944982489
642,-2.456518777481831,-8.604091944982489
643,0.21650557761052602,-8.604091944982489
644,0.19543547074827058,-8.604091944982489
645,-0.008023735568606988,-8.604091944982489
646,-0.11599381474152334,-8.604091944982489
647,0.7399281155821904,-8.604091944982489
648,-0.12150827811952417,-8.604091944982489
649,0.13605291725217392,-8.604091944982489
650,0.7289917688020168,-8.604091944982489
651,-2.222445732700374,-8.604091944982489
652,0.9706973510759547,-8.604091944982489
653,2.3157482064607575,-8.604091944982489
654,-0.3657765633117833,-8.604091944982489
655,-0.6212816393119214,-8.604091944982489
656,-1.7117246549978533,-8.604091944982489
657,-1.3310001596600212,-8.604091944982489
658,0.6054784838060814,-8.604091944982489
659,0.6870053047582769,-8.604091944982489
660,-0.1835560400877242,-8.604091944982489
661,-0.27659956506726213,-8.604091944982489
662,2.251166581219842,-8.604091944982489
663,1.2133029069858776,-8.604091944982489
664,-0.9857040988401161,-8.604091944982489
665,-0.5277307378711599,-8.604091944982489
666,0.04666295249181549,-8.604091944982489
667,0.9235934554811662,-8.604091944982489
668,1.0994048219039658,-8.604091944982489
669,1.4901003541417757,-8.604091944982489
670,-0.12974258028310995,-8.604091944982489
671,0.1028680190079532,-8.604091944982489
672,1.237797578290773,-8.604091944982489
673,0.8202245521436557,-8.604091944982489
674,1.4304774634611563,-8.604091944982489
675,-0.31989483447719835,-8.604091944982489
676,0.31166119067702686,-8.604091944982489
677,0.5690489514387478,-8.604091944982489
678,0.46719935540286284,-8.604091944982489
679,0.7599947032363037,-8.604091944982489
680,-1.5535611106687433,-8.604091944982489
681,-0.049670246876712634,-8.604091944982489
682,1.6453138507010412,-8.604091944982489
683,1.4189569349671258,-8.604091944982489
684,1.3585576657136569,-8.604091944982489
